city_code,city,province,year,eol_tons,Total_GWh
152200,Xing'an League,Inner Mongolia,2020,44.2416568,0.002747804
152200,Xing'an League,Inner Mongolia,2021,84.68721531,0.005022421
152200,Xing'an League,Inner Mongolia,2022,111.7557007,0.006217163
152200,Xing'an League,Inner Mongolia,2023,115.7492872,0.005925624
152200,Xing'an League,Inner Mongolia,2024,115.0618744,0.005777493
152200,Xing'an League,Inner Mongolia,2025,136.5273848,0.007877589
152200,Xing'an League,Inner Mongolia,2026,216.3492133,0.015718873
152200,Xing'an League,Inner Mongolia,2027,410.7879642,0.03588243
152200,Xing'an League,Inner Mongolia,2028,794.8661169,0.076619133
152200,Xing'an League,Inner Mongolia,2029,1426.806085,0.143580973
152200,Xing'an League,Inner Mongolia,2030,2306.091183,0.235891387
152500,Xilingol League,Inner Mongolia,2020,20.31896611,0.001260283
152500,Xilingol League,Inner Mongolia,2021,38.32781379,0.002269592
152500,Xilingol League,Inner Mongolia,2022,52.69000476,0.002953648
152500,Xilingol League,Inner Mongolia,2023,59.2416229,0.00312751
152500,Xilingol League,Inner Mongolia,2024,58.94913672,0.003071062
152500,Xilingol League,Inner Mongolia,2025,64.8840227,0.003908504
152500,Xilingol League,Inner Mongolia,2026,124.7332934,0.009832106
152500,Xilingol League,Inner Mongolia,2027,302.1272827,0.027554371
152500,Xilingol League,Inner Mongolia,2028,649.2137702,0.063456593
152500,Xilingol League,Inner Mongolia,2029,1200.515011,0.121646912
152500,Xilingol League,Inner Mongolia,2030,1964.894302,0.202051704
152900,Alxa League,Inner Mongolia,2020,0.1495133,1.27E-05
152900,Alxa League,Inner Mongolia,2021,0.7937638,6.31E-05
152900,Alxa League,Inner Mongolia,2022,2.32944229,0.000179096
152900,Alxa League,Inner Mongolia,2023,4.95716803,0.000377102
152900,Alxa League,Inner Mongolia,2024,9.78605491,0.000743153
152900,Alxa League,Inner Mongolia,2025,19.90265605,0.001525468
152900,Alxa League,Inner Mongolia,2026,42.41826036,0.003391483
152900,Alxa League,Inner Mongolia,2027,95.96958125,0.008117163
152900,Alxa League,Inner Mongolia,2028,207.730955,0.018395861
152900,Alxa League,Inner Mongolia,2029,397.1657073,0.036530619
152900,Alxa League,Inner Mongolia,2030,667.5380803,0.063547476
320100,Nanjing City,Jiangsu,2020,1487.626812,0.09539279
320100,Nanjing City,Jiangsu,2021,3181.146428,0.198200399
320100,Nanjing City,Jiangsu,2022,5110.587989,0.310897162
320100,Nanjing City,Jiangsu,2023,6924.422623,0.417469265
320100,Nanjing City,Jiangsu,2024,8651.708832,0.537035456
320100,Nanjing City,Jiangsu,2025,10842.69431,0.720242197
320100,Nanjing City,Jiangsu,2026,14742.90121,1.065805068
320100,Nanjing City,Jiangsu,2027,21817.03008,1.712724918
320100,Nanjing City,Jiangsu,2028,32782.30431,2.748086004
320100,Nanjing City,Jiangsu,2029,47312.30438,4.157257234
320100,Nanjing City,Jiangsu,2030,64233.92966,5.830968171
320200,Wuxi City,Jiangsu,2020,453.3248562,0.02882078
320200,Wuxi City,Jiangsu,2021,995.1266924,0.061719369
320200,Wuxi City,Jiangsu,2022,1620.302198,0.098999891
320200,Wuxi City,Jiangsu,2023,2337.242315,0.145988655
320200,Wuxi City,Jiangsu,2024,3592.97031,0.242653958
320200,Wuxi City,Jiangsu,2025,6011.513594,0.442181866
320200,Wuxi City,Jiangsu,2026,10268.54022,0.811449305
320200,Wuxi City,Jiangsu,2027,17077.94248,1.434026335
320200,Wuxi City,Jiangsu,2028,27171.08433,2.385266276
320200,Wuxi City,Jiangsu,2029,40786.53458,3.678818616
320200,Wuxi City,Jiangsu,2030,57300.17088,5.240057172
320300,Xuzhou City,Jiangsu,2020,592.2324641,0.037284395
320300,Xuzhou City,Jiangsu,2021,1214.415584,0.074388627
320300,Xuzhou City,Jiangsu,2022,1796.156533,0.107524742
320300,Xuzhou City,Jiangsu,2023,2214.18365,0.132659908
320300,Xuzhou City,Jiangsu,2024,2673.148007,0.171051105
320300,Xuzhou City,Jiangsu,2025,3697.511764,0.263471818
320300,Xuzhou City,Jiangsu,2026,6153.452466,0.476050641
320300,Xuzhou City,Jiangsu,2027,11007.00069,0.89313761
320300,Xuzhou City,Jiangsu,2028,18503.97117,1.549263081
320300,Xuzhou City,Jiangsu,2029,27900.67196,2.398098712
320300,Xuzhou City,Jiangsu,2030,37975.27296,3.344072199
320400,Changzhou City,Jiangsu,2020,205.6361614,0.013320701
320400,Changzhou City,Jiangsu,2021,433.9426145,0.027645551
320400,Changzhou City,Jiangsu,2022,682.4964771,0.043467162
320400,Changzhou City,Jiangsu,2023,986.971429,0.06555251
320400,Changzhou City,Jiangsu,2024,1575.552676,0.113937258
320400,Changzhou City,Jiangsu,2025,2759.666337,0.215496337
320400,Changzhou City,Jiangsu,2026,4990.863599,0.413000061
320400,Changzhou City,Jiangsu,2027,9085.885688,0.782890494
320400,Changzhou City,Jiangsu,2028,15966.65279,1.403978915
320400,Changzhou City,Jiangsu,2029,25567.74204,2.270596504
320400,Changzhou City,Jiangsu,2030,36453.47103,3.264548017
320500,Suzhou City (Jiangsu),Jiangsu,2020,641.011735,0.041204464
320500,Suzhou City (Jiangsu),Jiangsu,2021,1538.036362,0.097126678
320500,Suzhou City (Jiangsu),Jiangsu,2022,2938.484826,0.185107587
320500,Suzhou City (Jiangsu),Jiangsu,2023,4974.688884,0.320642821
320500,Suzhou City (Jiangsu),Jiangsu,2024,7909.74289,0.536208737
320500,Suzhou City (Jiangsu),Jiangsu,2025,12061.38951,0.87090199
320500,Suzhou City (Jiangsu),Jiangsu,2026,18367.23496,1.423349035
320500,Suzhou City (Jiangsu),Jiangsu,2027,28595.21887,2.371305688
320500,Suzhou City (Jiangsu),Jiangsu,2028,44154.93947,3.856217827
320500,Suzhou City (Jiangsu),Jiangsu,2029,64854.57262,5.870714359
320500,Suzhou City (Jiangsu),Jiangsu,2030,88965.00285,8.255586942
320600,Nantong City,Jiangsu,2020,168.766829,0.011373006
320600,Nantong City,Jiangsu,2021,407.1371106,0.026912639
320600,Nantong City,Jiangsu,2022,779.0929278,0.051163369
320600,Nantong City,Jiangsu,2023,1331.929676,0.089038199
320600,Nantong City,Jiangsu,2024,2265.475476,0.158155585
320600,Nantong City,Jiangsu,2025,3933.738471,0.288145764
320600,Nantong City,Jiangsu,2026,6750.247004,0.519125262
320600,Nantong City,Jiangsu,2027,11313.2755,0.912779295
320600,Nantong City,Jiangsu,2028,18308.31227,1.534075327
320600,Nantong City,Jiangsu,2029,27736.25314,2.384767878
320600,Nantong City,Jiangsu,2030,38373.54392,3.363469073
320700,Lianyungang City,Jiangsu,2020,202.2709816,0.012517864
320700,Lianyungang City,Jiangsu,2021,403.0012962,0.02404892
320700,Lianyungang City,Jiangsu,2022,576.2857248,0.033155595
320700,Lianyungang City,Jiangsu,2023,684.1903782,0.039090756
320700,Lianyungang City,Jiangsu,2024,789.0716548,0.049374727
320700,Lianyungang City,Jiangsu,2025,1063.173384,0.078362278
320700,Lianyungang City,Jiangsu,2026,1829.467857,0.151066123
320700,Lianyungang City,Jiangsu,2027,3620.978283,0.310527299
320700,Lianyungang City,Jiangsu,2028,7056.737391,0.604560117
320700,Lianyungang City,Jiangsu,2029,12442.55561,1.052547416
320700,Lianyungang City,Jiangsu,2030,19404.4296,1.619280317
320800,Huai'an City,Jiangsu,2020,262.7769821,0.016721541
320800,Huai'an City,Jiangsu,2021,525.8424068,0.032318416
320800,Huai'an City,Jiangsu,2022,759.471761,0.045106032
320800,Huai'an City,Jiangsu,2023,916.7839766,0.053695284
320800,Huai'an City,Jiangsu,2024,1061.268556,0.065666223
320800,Huai'an City,Jiangsu,2025,1349.67002,0.094746251
320800,Huai'an City,Jiangsu,2026,2144.090794,0.170976227
320800,Huai'an City,Jiangsu,2027,4142.947703,0.352909648
320800,Huai'an City,Jiangsu,2028,8172.18954,0.707190589
320800,Huai'an City,Jiangsu,2029,14666.85371,1.265174224
320800,Huai'an City,Jiangsu,2030,23227.64331,1.988246496
320900,Yancheng City,Jiangsu,2020,250.1051747,0.015550359
320900,Yancheng City,Jiangsu,2021,546.4717873,0.033136225
320900,Yancheng City,Jiangsu,2022,877.3691922,0.052163901
320900,Yancheng City,Jiangsu,2023,1179.919344,0.07011526
320900,Yancheng City,Jiangsu,2024,1492.536369,0.092853726
320900,Yancheng City,Jiangsu,2025,1952.275727,0.131906673
320900,Yancheng City,Jiangsu,2026,2822.356108,0.209060673
320900,Yancheng City,Jiangsu,2027,4623.437636,0.370190187
320900,Yancheng City,Jiangsu,2028,8094.363523,0.674807117
320900,Yancheng City,Jiangsu,2029,13708.96653,1.15602839
320900,Yancheng City,Jiangsu,2030,21189.84599,1.786835151
321000,Yangzhou City,Jiangsu,2020,459.348166,0.028154864
321000,Yangzhou City,Jiangsu,2021,868.558093,0.050839298
321000,Yangzhou City,Jiangsu,2022,1168.615756,0.064602042
321000,Yangzhou City,Jiangsu,2023,1294.362033,0.06829164
321000,Yangzhou City,Jiangsu,2024,1393.840703,0.078223257
321000,Yangzhou City,Jiangsu,2025,1802.429742,0.121512177
321000,Yangzhou City,Jiangsu,2026,3010.198842,0.233527222
321000,Yangzhou City,Jiangsu,2027,5865.722709,0.482878313
321000,Yangzhou City,Jiangsu,2028,11479.78145,0.956163626
321000,Yangzhou City,Jiangsu,2029,20462.20337,1.691392702
321000,Yangzhou City,Jiangsu,2030,32103.33331,2.621319911
321100,Zhenjiang City,Jiangsu,2020,205.7038183,0.012740065
321100,Zhenjiang City,Jiangsu,2021,408.9052561,0.024440616
321100,Zhenjiang City,Jiangsu,2022,611.7841011,0.035440475
321100,Zhenjiang City,Jiangsu,2023,785.239083,0.045181547
321100,Zhenjiang City,Jiangsu,2024,950.7247175,0.058241414
321100,Zhenjiang City,Jiangsu,2025,1223.438731,0.084874315
321100,Zhenjiang City,Jiangsu,2026,1805.304541,0.140082198
321100,Zhenjiang City,Jiangsu,2027,2854.462807,0.239851479
321100,Zhenjiang City,Jiangsu,2028,4445.428823,0.39577534
321100,Zhenjiang City,Jiangsu,2029,6642.588712,0.614507488
321100,Zhenjiang City,Jiangsu,2030,9438.983148,0.891118291
321200,Taizhou City (Jiangsu),Jiangsu,2020,150.9577675,0.009779538
321200,Taizhou City (Jiangsu),Jiangsu,2021,362.8156718,0.022965414
321200,Taizhou City (Jiangsu),Jiangsu,2022,643.9525081,0.040066036
321200,Taizhou City (Jiangsu),Jiangsu,2023,930.59874,0.057846203
321200,Taizhou City (Jiangsu),Jiangsu,2024,1218.456971,0.078623243
321200,Taizhou City (Jiangsu),Jiangsu,2025,1654.005115,0.115238021
321200,Taizhou City (Jiangsu),Jiangsu,2026,2513.886826,0.191774694
321200,Taizhou City (Jiangsu),Jiangsu,2027,4169.46939,0.342891671
321200,Taizhou City (Jiangsu),Jiangsu,2028,7148.106387,0.611942125
321200,Taizhou City (Jiangsu),Jiangsu,2029,11921.26304,1.030658247
321200,Taizhou City (Jiangsu),Jiangsu,2030,18408.48078,1.58352153
321300,Suqian City,Jiangsu,2020,191.2219938,0.011857092
321300,Suqian City,Jiangsu,2021,378.510936,0.022599279
321300,Suqian City,Jiangsu,2022,555.887854,0.03198539
321300,Suqian City,Jiangsu,2023,692.9537074,0.039264191
321300,Suqian City,Jiangsu,2024,828.1684402,0.049874653
321300,Suqian City,Jiangsu,2025,1080.694546,0.07430638
321300,Suqian City,Jiangsu,2026,1719.334316,0.134340715
321300,Suqian City,Jiangsu,2027,3163.548672,0.268307843
321300,Suqian City,Jiangsu,2028,5998.866067,0.526325812
321300,Suqian City,Jiangsu,2029,10701.21666,0.943294362
321300,Suqian City,Jiangsu,2030,17211.47569,1.50707983
360100,Nanchang City,Jiangxi,2020,573.5890453,0.042795109
360100,Nanchang City,Jiangxi,2021,1267.27916,0.094128729
360100,Nanchang City,Jiangxi,2022,2139.612652,0.159268219
360100,Nanchang City,Jiangxi,2023,3082.402364,0.230437201
360100,Nanchang City,Jiangxi,2024,4115.604138,0.309329216
360100,Nanchang City,Jiangxi,2025,5398.235237,0.408214762
360100,Nanchang City,Jiangxi,2026,7389.698092,0.570126856
360100,Nanchang City,Jiangxi,2027,10776.84994,0.869051223
360100,Nanchang City,Jiangxi,2028,16242.36489,1.379243678
360100,Nanchang City,Jiangxi,2029,24228.98622,2.143184487
360100,Nanchang City,Jiangxi,2030,34649.10454,3.140591223
360200,Jingdezhen City,Jiangxi,2020,37.30280569,0.002370168
360200,Jingdezhen City,Jiangxi,2021,76.3945526,0.004691763
360200,Jingdezhen City,Jiangxi,2022,120.1835671,0.007201732
360200,Jingdezhen City,Jiangxi,2023,166.7118639,0.010019316
360200,Jingdezhen City,Jiangxi,2024,236.6849491,0.0151193
360200,Jingdezhen City,Jiangxi,2025,359.124499,0.025070065
360200,Jingdezhen City,Jiangxi,2026,578.426733,0.044181593
360200,Jingdezhen City,Jiangxi,2027,983.3088695,0.081798839
360200,Jingdezhen City,Jiangxi,2028,1718.538186,0.151343074
360200,Jingdezhen City,Jiangxi,2029,2912.317908,0.262751704
360200,Jingdezhen City,Jiangxi,2030,4609.121087,0.417077442
360300,Pingxiang City,Jiangxi,2020,74.45971215,0.004950595
360300,Pingxiang City,Jiangxi,2021,167.9533125,0.01086886
360300,Pingxiang City,Jiangxi,2022,282.2578699,0.017874052
360300,Pingxiang City,Jiangxi,2023,391.8761887,0.024516218
360300,Pingxiang City,Jiangxi,2024,488.79316,0.030948196
360300,Pingxiang City,Jiangxi,2025,590.3158712,0.038965871
360300,Pingxiang City,Jiangxi,2026,761.6969697,0.054536635
360300,Pingxiang City,Jiangxi,2027,1155.995681,0.091506739
360300,Pingxiang City,Jiangxi,2028,2000.700529,0.168225134
360300,Pingxiang City,Jiangxi,2029,3455.257007,0.29569173
360300,Pingxiang City,Jiangxi,2030,5460.70129,0.466906843
360400,Jiujiang City,Jiangxi,2020,128.2671747,0.00856391
360400,Jiujiang City,Jiangxi,2021,274.162457,0.017779245
360400,Jiujiang City,Jiangxi,2022,435.2724883,0.027621367
360400,Jiujiang City,Jiangxi,2023,578.7658383,0.036658742
360400,Jiujiang City,Jiangxi,2024,733.4177911,0.048537548
360400,Jiujiang City,Jiangxi,2025,992.1139569,0.071667903
360400,Jiujiang City,Jiangxi,2026,1571.321331,0.126655611
360400,Jiujiang City,Jiangxi,2027,2811.618911,0.248517481
360400,Jiujiang City,Jiangxi,2028,5116.216401,0.476888321
360400,Jiujiang City,Jiangxi,2029,8862.930978,0.843139406
360400,Jiujiang City,Jiangxi,2030,14220.81955,1.353149207
360500,Xinyu City,Jiangxi,2020,127.2626196,0.007897111
360500,Xinyu City,Jiangxi,2021,230.2804123,0.01359729
360500,Xinyu City,Jiangxi,2022,296.3149303,0.016412759
360500,Xinyu City,Jiangxi,2023,315.9259969,0.01640495
360500,Xinyu City,Jiangxi,2024,320.6785905,0.017085508
360500,Xinyu City,Jiangxi,2025,352.2556364,0.022046453
360500,Xinyu City,Jiangxi,2026,540.1103713,0.03990218
360500,Xinyu City,Jiangxi,2027,1251.252971,0.097111262
360500,Xinyu City,Jiangxi,2028,2985.362188,0.228915754
360500,Xinyu City,Jiangxi,2029,5962.355219,0.447818422
360500,Xinyu City,Jiangxi,2030,9836.871189,0.724657378
360600,Yingtan City,Jiangxi,2020,44.77026748,0.002883111
360600,Yingtan City,Jiangxi,2021,90.31144716,0.005605939
360600,Yingtan City,Jiangxi,2022,133.1885718,0.007969873
360600,Yingtan City,Jiangxi,2023,161.3152391,0.009383385
360600,Yingtan City,Jiangxi,2024,177.2711001,0.010511432
360600,Yingtan City,Jiangxi,2025,201.0273006,0.013189832
360600,Yingtan City,Jiangxi,2026,278.851276,0.021534578
360600,Yingtan City,Jiangxi,2027,475.1926526,0.042220918
360600,Yingtan City,Jiangxi,2028,851.0742789,0.081802871
360600,Yingtan City,Jiangxi,2029,1439.706927,0.143545633
360600,Yingtan City,Jiangxi,2030,2228.769107,0.225380893
360700,Ganzhou City,Jiangxi,2020,247.1749158,0.015936538
360700,Ganzhou City,Jiangxi,2021,505.7624476,0.031691501
360700,Ganzhou City,Jiangxi,2022,760.265558,0.046708999
360700,Ganzhou City,Jiangxi,2023,968.0150453,0.059678841
360700,Ganzhou City,Jiangxi,2024,1211.159061,0.078835882
360700,Ganzhou City,Jiangxi,2025,1646.602938,0.116775262
360700,Ganzhou City,Jiangxi,2026,2595.397001,0.200478626
360700,Ganzhou City,Jiangxi,2027,4808.203015,0.394426299
360700,Ganzhou City,Jiangxi,2028,9355.455906,0.784190093
360700,Ganzhou City,Jiangxi,2029,16858.14816,1.413615686
360700,Ganzhou City,Jiangxi,2030,26830.05778,2.238023121
360800,Ji'an City,Jiangxi,2020,137.3555197,0.008983685
360800,Ji'an City,Jiangxi,2021,301.6259301,0.019102328
360800,Ji'an City,Jiangxi,2022,484.3814614,0.029746624
360800,Ji'an City,Jiangxi,2023,632.3225271,0.037837765
360800,Ji'an City,Jiangxi,2024,742.9783947,0.044401058
360800,Ji'an City,Jiangxi,2025,879.4453503,0.054802709
360800,Ji'an City,Jiangxi,2026,1201.42672,0.083038651
360800,Ji'an City,Jiangxi,2027,1996.256656,0.155695132
360800,Ji'an City,Jiangxi,2028,3657.100469,0.306143711
360800,Ji'an City,Jiangxi,2029,6470.942575,0.555933363
360800,Ji'an City,Jiangxi,2030,10361.67495,0.895702379
360900,Yichun City (Jiangxi),Jiangxi,2020,225.6381562,0.014194083
360900,Yichun City (Jiangxi),Jiangxi,2021,456.1507462,0.027654609
360900,Yichun City (Jiangxi),Jiangxi,2022,642.3119707,0.037241738
360900,Yichun City (Jiangxi),Jiangxi,2023,717.4905616,0.039827132
360900,Yichun City (Jiangxi),Jiangxi,2024,732.407222,0.041076247
360900,Yichun City (Jiangxi),Jiangxi,2025,793.1442504,0.049675957
360900,Yichun City (Jiangxi),Jiangxi,2026,1056.219729,0.079319963
360900,Yichun City (Jiangxi),Jiangxi,2027,1752.065001,0.154028117
360900,Yichun City (Jiangxi),Jiangxi,2028,3125.792957,0.300102957
360900,Yichun City (Jiangxi),Jiangxi,2029,5349.960192,0.535388027
360900,Yichun City (Jiangxi),Jiangxi,2030,8447.908459,0.859978164
361000,Fuzhou City,Jiangxi,2020,129.7726247,0.008293601
361000,Fuzhou City,Jiangxi,2021,291.1946447,0.018034529
361000,Fuzhou City,Jiangxi,2022,491.0833859,0.029553659
361000,Fuzhou City,Jiangxi,2023,674.1426134,0.039592284
361000,Fuzhou City,Jiangxi,2024,804.0821731,0.047154251
361000,Fuzhou City,Jiangxi,2025,925.0333301,0.056662038
361000,Fuzhou City,Jiangxi,2026,1216.062979,0.083016351
361000,Fuzhou City,Jiangxi,2027,2073.496236,0.159892487
361000,Fuzhou City,Jiangxi,2028,4049.539684,0.330910872
361000,Fuzhou City,Jiangxi,2029,7492.273299,0.619805897
361000,Fuzhou City,Jiangxi,2030,12189.06603,1.00572615
361100,Shangrao City,Jiangxi,2020,116.3301943,0.007578129
361100,Shangrao City,Jiangxi,2021,266.5596992,0.016914397
361100,Shangrao City,Jiangxi,2022,466.7282927,0.029025494
361100,Shangrao City,Jiangxi,2023,673.090738,0.041326562
361100,Shangrao City,Jiangxi,2024,846.7411151,0.05252983
361100,Shangrao City,Jiangxi,2025,1014.435361,0.065617984
361100,Shangrao City,Jiangxi,2026,1329.237018,0.093825102
361100,Shangrao City,Jiangxi,2027,2041.659366,0.161661768
361100,Shangrao City,Jiangxi,2028,3459.877403,0.297214793
361100,Shangrao City,Jiangxi,2029,5896.963631,0.523942177
361100,Shangrao City,Jiangxi,2030,9506.81141,0.848470489
220100,Changchun City,Jilin,2020,192.998028,0.012749317
220100,Changchun City,Jilin,2021,562.5630318,0.036499459
220100,Changchun City,Jilin,2022,1148.995645,0.073300084
220100,Changchun City,Jilin,2023,1833.73038,0.115782613
220100,Changchun City,Jilin,2024,2521.172389,0.161063937
220100,Changchun City,Jilin,2025,3406.331435,0.231292074
220100,Changchun City,Jilin,2026,5335.378909,0.409222009
220100,Changchun City,Jilin,2027,9786.828925,0.831340838
220100,Changchun City,Jilin,2028,17737.29903,1.588494366
220100,Changchun City,Jilin,2029,28762.96775,2.651773797
220100,Changchun City,Jilin,2030,41421.32364,3.895485277
220200,Jilin City,Jilin,2020,180.0277166,0.011037808
220200,Jilin City,Jilin,2021,337.3234672,0.019684081
220200,Jilin City,Jilin,2022,438.6734237,0.023864885
220200,Jilin City,Jilin,2023,449.1730459,0.022235478
220200,Jilin City,Jilin,2024,416.3849849,0.019773818
220200,Jilin City,Jilin,2025,433.1884083,0.023650897
220200,Jilin City,Jilin,2026,607.0346446,0.041928505
220200,Jilin City,Jilin,2027,1033.018759,0.086033263
220200,Jilin City,Jilin,2028,1815.12629,0.169629646
220200,Jilin City,Jilin,2029,3069.165977,0.304267595
220200,Jilin City,Jilin,2030,4839.571472,0.491457725
220300,Siping City,Jilin,2020,24.21159613,0.001508992
220300,Siping City,Jilin,2021,53.52927568,0.003229658
220300,Siping City,Jilin,2022,85.1059663,0.004968162
220300,Siping City,Jilin,2023,112.5535833,0.006564495
220300,Siping City,Jilin,2024,143.5477246,0.009003854
220300,Siping City,Jilin,2025,199.7742445,0.014113815
220300,Siping City,Jilin,2026,340.2087672,0.026803386
220300,Siping City,Jilin,2027,752.6606806,0.061619387
220300,Siping City,Jilin,2028,1741.321072,0.140268131
220300,Siping City,Jilin,2029,3492.409503,0.274003159
220300,Siping City,Jilin,2030,5851.423393,0.448611657
220400,Liaoyuan City,Jilin,2020,17.73255931,0.00111646
220400,Liaoyuan City,Jilin,2021,45.17272439,0.002768801
220400,Liaoyuan City,Jilin,2022,79.07902072,0.004687673
220400,Liaoyuan City,Jilin,2023,105.4403995,0.005989045
220400,Liaoyuan City,Jilin,2024,121.6484839,0.00664704
220400,Liaoyuan City,Jilin,2025,139.2907951,0.007646762
220400,Liaoyuan City,Jilin,2026,183.2905676,0.011331587
220400,Liaoyuan City,Jilin,2027,330.8170845,0.024155696
220400,Liaoyuan City,Jilin,2028,727.4714674,0.056957202
220400,Liaoyuan City,Jilin,2029,1487.678033,0.117439347
220400,Liaoyuan City,Jilin,2030,2576.622694,0.202181011
220500,Tonghua City,Jilin,2020,47.29308087,0.002944325
220500,Tonghua City,Jilin,2021,114.2563628,0.006915583
220500,Tonghua City,Jilin,2022,187.8887401,0.010950081
220500,Tonghua City,Jilin,2023,241.3124522,0.013461454
220500,Tonghua City,Jilin,2024,281.3739551,0.015359223
220500,Tonghua City,Jilin,2025,332.551869,0.018629703
220500,Tonghua City,Jilin,2026,415.6564218,0.026007034
220500,Tonghua City,Jilin,2027,570.6488698,0.04272035
220500,Tonghua City,Jilin,2028,865.7767001,0.075175158
220500,Tonghua City,Jilin,2029,1350.388669,0.12717814
220500,Tonghua City,Jilin,2030,2015.67578,0.197285331
220600,Baishan City,Jilin,2020,74.61522312,0.004587506
220600,Baishan City,Jilin,2021,147.5291039,0.008673853
220600,Baishan City,Jilin,2022,202.5016045,0.011191999
220600,Baishan City,Jilin,2023,224.7805935,0.011553385
220600,Baishan City,Jilin,2024,233.6333938,0.011702157
220600,Baishan City,Jilin,2025,247.9466447,0.013132012
220600,Baishan City,Jilin,2026,276.5449233,0.016401202
220600,Baishan City,Jilin,2027,352.8482123,0.024673127
220600,Baishan City,Jilin,2028,535.668019,0.042988915
220600,Baishan City,Jilin,2029,855.018514,0.074142052
220600,Baishan City,Jilin,2030,1287.97425,0.117019625
220700,Songyuan City,Jilin,2020,63.20906145,0.003887825
220700,Songyuan City,Jilin,2021,126.7964023,0.007483061
220700,Songyuan City,Jilin,2022,187.0541446,0.010524977
220700,Songyuan City,Jilin,2023,228.3689018,0.012229778
220700,Songyuan City,Jilin,2024,251.2518881,0.013333535
220700,Songyuan City,Jilin,2025,277.2008811,0.015697365
220700,Songyuan City,Jilin,2026,352.0652198,0.023092697
220700,Songyuan City,Jilin,2027,532.9532313,0.042211158
220700,Songyuan City,Jilin,2028,885.5321558,0.080596519
220700,Songyuan City,Jilin,2029,1462.217932,0.143063423
220700,Songyuan City,Jilin,2030,2273.104254,0.229325384
220800,Baicheng City,Jilin,2020,23.78097311,0.001476797
220800,Baicheng City,Jilin,2021,55.03009024,0.00331558
220800,Baicheng City,Jilin,2022,96.64727789,0.00565451
220800,Baicheng City,Jilin,2023,141.3004121,0.008041859
220800,Baicheng City,Jilin,2024,178.7251646,0.010059531
220800,Baicheng City,Jilin,2025,208.8802706,0.012058072
220800,Baicheng City,Jilin,2026,261.9925192,0.017063216
220800,Baicheng City,Jilin,2027,403.2481499,0.031742785
220800,Baicheng City,Jilin,2028,701.1233493,0.062874039
220800,Baicheng City,Jilin,2029,1182.408178,0.113109398
220800,Baicheng City,Jilin,2030,1823.228402,0.179907263
222400,Yanbian Korean Autonomous Prefecture,Jilin,2020,148.1891183,0.00910791
222400,Yanbian Korean Autonomous Prefecture,Jilin,2021,292.5051171,0.017191195
222400,Yanbian Korean Autonomous Prefecture,Jilin,2022,401.2963948,0.02216967
222400,Yanbian Korean Autonomous Prefecture,Jilin,2023,429.6731733,0.021825168
222400,Yanbian Korean Autonomous Prefecture,Jilin,2024,402.5163372,0.019217812
222400,Yanbian Korean Autonomous Prefecture,Jilin,2025,378.0372362,0.018881876
222400,Yanbian Korean Autonomous Prefecture,Jilin,2026,426.9389613,0.025825907
222400,Yanbian Korean Autonomous Prefecture,Jilin,2027,613.210201,0.046793108
222400,Yanbian Korean Autonomous Prefecture,Jilin,2028,992.1879797,0.088166091
222400,Yanbian Korean Autonomous Prefecture,Jilin,2029,1596.50168,0.153050879
222400,Yanbian Korean Autonomous Prefecture,Jilin,2030,2419.62616,0.239904028
210100,Shenyang City,Liaoning,2020,449.6397527,0.027894764
210100,Shenyang City,Liaoning,2021,888.89039,0.053115749
210100,Shenyang City,Liaoning,2022,1283.196478,0.07389145
210100,Shenyang City,Liaoning,2023,1622.577107,0.092616493
210100,Shenyang City,Liaoning,2024,2052.543198,0.125431369
210100,Shenyang City,Liaoning,2025,2829.736289,0.197806062
210100,Shenyang City,Liaoning,2026,4608.590616,0.374977526
210100,Shenyang City,Liaoning,2027,8543.9621,0.774284828
210100,Shenyang City,Liaoning,2028,15891.73391,1.516655129
210100,Shenyang City,Liaoning,2029,27400.396,2.663918132
210100,Shenyang City,Liaoning,2030,42759.96533,4.166008912
210200,Dalian City,Liaoning,2020,271.5396329,0.017190265
210200,Dalian City,Liaoning,2021,595.8960924,0.036716645
210200,Dalian City,Liaoning,2022,961.485518,0.057892994
210200,Dalian City,Liaoning,2023,1294.384736,0.077465815
210200,Dalian City,Liaoning,2024,1606.560043,0.099753879
210200,Dalian City,Liaoning,2025,2043.700121,0.139332126
210200,Dalian City,Liaoning,2026,3163.506539,0.24565018
210200,Dalian City,Liaoning,2027,6119.351759,0.516231635
210200,Dalian City,Liaoning,2028,11680.2824,1.019300537
210200,Dalian City,Liaoning,2029,19384.37668,1.726299983
210200,Dalian City,Liaoning,2030,27884.19623,2.532134394
210300,Anshan City,Liaoning,2020,165.7515487,0.010190853
210300,Anshan City,Liaoning,2021,326.2150081,0.01919523
210300,Anshan City,Liaoning,2022,456.9753465,0.02543754
210300,Anshan City,Liaoning,2023,509.418831,0.026551432
210300,Anshan City,Liaoning,2024,497.0205092,0.025234061
210300,Anshan City,Liaoning,2025,496.4439951,0.027826336
210300,Anshan City,Liaoning,2026,732.8992508,0.051225317
210300,Anshan City,Liaoning,2027,1920.252658,0.148953607
210300,Anshan City,Liaoning,2028,5119.493922,0.396765511
210300,Anshan City,Liaoning,2029,10883.3693,0.827884759
210300,Anshan City,Liaoning,2030,18570.32269,1.387554652
210400,Fushun City,Liaoning,2020,16.98973975,0.001050629
