year,city_code,province,eol_tons,formal_tons_served,informal_tons_served,unrecycled,informal_tkm,scenario
2020,130400,hebei,343.130601,0.0,343.130601,0.0,3431.3060100000002,radius300
2020,130400,hebei,343.130601,0.0,343.130601,0.0,3431.3060100000002,radius300
2020,130500,hebei,214.6300164,0.0,214.6300164,0.0,2146.3001639999998,radius300
2020,130500,hebei,214.6300164,0.0,214.6300164,0.0,2146.3001639999998,radius300
2020,130600,hebei,595.1374642,0.0,595.1374642,0.0,5951.374642,radius300
2020,130700,hebei,94.19251842,0.0,94.19251842,0.0,941.9251842,radius300
2020,130800,hebei,39.85256389,0.0,39.85256389,0.0,398.5256389,radius300
2020,130900,hebei,131.3105709,0.0,131.3105709,0.0,1313.105709,radius300
2020,131000,hebei,156.3860043,0.0,156.3860043,0.0,1563.860043,radius300
2020,131100,hebei,132.148693,0.0,132.148693,0.0,1321.48693,radius300
2020,230100,heilongjiang,709.0956244,0.0,709.0956244,0.0,7090.956244,radius300
2020,230200,heilongjiang,324.4164558,0.0,324.4164558,0.0,3244.164558,radius300
2020,230300,heilongjiang,104.3424252,0.0,104.3424252,0.0,1043.424252,radius300
2020,230400,heilongjiang,38.60790984,0.0,38.60790984,0.0,386.07909839999996,radius300
2020,230500,heilongjiang,41.41356559,0.0,41.41356559,0.0,414.13565589999996,radius300
2020,230600,heilongjiang,43.92222848,0.0,43.92222848,0.0,439.2222848,radius300
2020,230700,heilongjiang,37.77036013,0.0,37.77036013,0.0,377.7036013,radius300
2020,230800,heilongjiang,76.24164747,0.0,76.24164747,0.0,762.4164747,radius300
2020,230900,heilongjiang,27.33530559,0.0,27.33530559,0.0,273.3530559,radius300
2020,231000,heilongjiang,106.4185929,0.0,106.4185929,0.0,1064.185929,radius300
2020,231100,heilongjiang,21.96220345,0.0,21.96220345,0.0,219.6220345,radius300
2020,231200,heilongjiang,103.9722343,0.0,103.9722343,0.0,1039.722343,radius300
2020,232700,heilongjiang,18.27144236,0.0,18.27144236,0.0,182.71442360000003,radius300
2020,410100,henan,2391.230686,669.4951727,1721.7355132999999,0.0,17217.355132999997,radius300
2020,410200,henan,642.3142271,0.0,642.3142271,0.0,6423.142271000001,radius300
2020,410300,henan,167.3120754,0.0,167.3120754,0.0,1673.120754,radius300
2020,410400,henan,173.8075945,78.213417525,95.594176975,0.0,955.9417697499999,radius300
2020,410500,henan,408.6190137,0.0,408.6190137,0.0,4086.1901369999996,radius300
2020,410600,henan,23.33986456,0.0,23.33986456,0.0,233.39864559999998,radius300
2020,410700,henan,127.7923227,0.0,127.7923227,0.0,1277.923227,radius300
2020,410800,henan,151.5740579,0.0,151.5740579,0.0,1515.7405790000003,radius300
2020,410900,henan,109.1518876,0.0,109.1518876,0.0,1091.5188759999999,radius300
2020,411000,henan,113.6054934,0.0,113.6054934,0.0,1136.054934,radius300
2020,411100,henan,16.85780316,7.586011422,9.271791738,0.0,92.71791737999999,radius300
2020,411200,henan,83.76128521,0.0,83.76128521,0.0,837.6128520999999,radius300
2020,411300,henan,162.0264194,72.91188873,89.11453067000001,0.0,891.1453067000001,radius300
2020,411400,henan,433.9294361,0.0,433.9294361,0.0,4339.294361,radius300
2020,411500,henan,94.20955128,42.394298076,51.815253204,0.0,518.15253204,radius300
2020,411600,henan,113.9588107,0.0,113.9588107,0.0,1139.588107,radius300
2020,411700,henan,78.90172331,35.505775489499996,43.3959478205,0.0,433.959478205,radius300
2020,419001,henan,49.33013088,0.0,49.33013088,0.0,493.3013088,radius300
2020,420100,hubei,1978.392077,890.27643465,1088.11564235,0.0,10881.156423499999,radius300
2020,420200,hubei,164.290961,73.93093245,90.36002855000001,0.0,903.6002855000002,radius300
2020,420300,hubei,1059.386526,476.7239367,582.6625893,0.0,5826.625893,radius300
2020,420500,hubei,96.55245831,43.4486062395,53.103852070500004,0.0,531.038520705,radius300
2020,420600,hubei,1475.569977,664.00648965,811.5634873500001,0.0,8115.634873500001,radius300
2020,420700,hubei,54.70099373,24.615447178500002,30.0855465515,0.0,300.855465515,radius300
2020,420800,hubei,44.84149412,20.178672354,24.662821766,0.0,246.62821766000002,radius300
2020,420900,hubei,135.5418347,60.993825615000006,74.548009085,0.0,745.48009085,radius300
2020,421000,hubei,57.37322215,25.8179499675,31.555272182499998,0.0,315.552721825,radius300
2020,421100,hubei,64.84857177,29.181857296500002,35.66671447350001,0.0,356.6671447350001,radius300
2020,421200,hubei,86.655355,38.99490975,47.66044525,0.0,476.60445250000004,radius300
2020,421300,hubei,32.30681652,14.538067434,17.768749086,0.0,177.68749086,radius300
2020,422800,hubei,53.12890383,23.9080067235,29.220897106499997,0.0,292.20897106499996,radius300
2020,429004,hubei,7.82671548,3.522021966,4.304693514,0.0,43.04693514,radius300
2020,429005,hubei,7.90645448,3.557904516,4.348549964,0.0,43.48549964,radius300
2020,429006,hubei,7.47200317,3.3624014265,4.1096017435,0.0,41.096017435,radius300
2020,429021,hubei,8.16387883,3.6737454735,4.4901333564999995,0.0,44.901333564999995,radius300
2020,430100,hunan,1862.87596,838.2941820000001,1024.581778,0.0,10245.81778,radius300
