year,province,capacity_tons,served_tons,inbound_ton_km,outbound_ton_km,avg_haul_km,utilization,scenario
2024,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,yunnan,10000.0,5522.51311733535,1220484.4123827033,1220484.4123827033,221.00163212859786,0.552251311733535,baseline_inprov
2024,zhejiang,200000.0,27276.1037266275,1974078.4553489794,1974078.4553489794,72.37391656572426,0.13638051863313752,baseline_inprov
2025,anhui,360000.0,12178.378765696001,359847.5779434351,359847.5779434351,29.54806915326464,0.033828829904711116,baseline_inprov
2025,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,chongqing,80000.0,9482.6298372,94826.298372,94826.298372,10.0,0.11853287296500001,baseline_inprov
2025,fujian,97140.0,13174.45294386,1753981.7982555467,1753981.7982555467,133.13507632762816,0.1356233574620136,baseline_inprov
2025,gansu,56300.0,2439.1762506488,342838.82900626847,342838.82900626847,140.55516853900014,0.04332462256925044,baseline_inprov
2025,guangdong,700000.0,70052.18694032,4527044.3903076835,4527044.3903076835,64.6238838219917,0.1000745527718857,baseline_inprov
2025,guangxi,141600.0,9395.434652760001,1650770.877123704,1650770.877123704,175.6992558762328,0.0663519396381356,baseline_inprov
2025,guizhou,40000.0,4449.6535946720005,748741.2497568991,748741.2497568991,168.26955937726012,0.11124133986680002,baseline_inprov
2025,hainan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,hebei,60000.0,15360.776395847999,3627972.410027075,3627972.410027075,236.18418213598318,0.2560129399308,baseline_inprov
2025,heilongjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,henan,140000.0,21896.240228564002,2066978.1254715694,2066978.1254715694,94.39876909895986,0.1564017159183143,baseline_inprov
2025,hubei,320000.0,13755.18233518,615477.6867220406,615477.6867220406,44.74514926260965,0.042984944797437495,baseline_inprov
2025,hunan,847208.0,14236.814062276,357247.30759725044,357247.30759725044,25.093205968311867,0.016804390494749813,baseline_inprov
2025,inner mongolia,25000.0,2894.8632396684,1065908.4641262821,1065908.4641262821,368.2068463615502,0.11579452958673601,baseline_inprov
2025,jiangsu,34000.0,25704.744650520002,2678520.202444898,2678520.202444898,104.2033382887821,0.7560219014858824,baseline_inprov
2025,jiangxi,746000.0,7424.4530680319995,633150.2028471322,633150.2028471322,85.27903632030923,0.009952349957147453,baseline_inprov
2025,jilin,60000.0,2924.06492794,1183248.8895697265,1183248.8895697265,404.65889736700336,0.04873441546566667,baseline_inprov
2025,liaoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,ningxia,100000.0,811.4638897144,35844.13215042988,35844.13215042988,44.172183882446646,0.008114638897144,baseline_inprov
2025,qinghai,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,shaanxi,15000.0,11044.991061312001,6090859.626828882,6090859.626828882,551.4589910501355,0.7363327374208001,baseline_inprov
2025,shandong,140000.0,25145.302442572003,4753198.796297416,4753198.796297416,189.0292951199529,0.17960930316122858,baseline_inprov
2025,shanghai,10000.0,10000.0,100000.0,100000.0,10.0,1.0,baseline_inprov
2025,shanxi,140000.0,8667.908521844,1558166.1206193739,1558166.1206193739,179.76264016776813,0.06191363229888571,baseline_inprov
2025,sichuan,330000.0,20352.726377724,3668690.9605615763,3668690.9605615763,180.25550447024867,0.061674928417345454,baseline_inprov
2025,tianjin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,tibet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,xinjiang,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,yunnan,10000.0,6637.467381896001,1504562.5362321918,1504562.5362321918,226.67720226180782,0.6637467381896001,baseline_inprov
2025,zhejiang,200000.0,32072.33961204,2440464.385137238,2440464.385137238,76.0924963584847,0.1603616980602,baseline_inprov
2026,anhui,484000.0,17049.6170897325,596937.5292548836,596937.5292548836,35.01178508075511,0.03522648159035641,baseline_inprov
2026,beijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
