year,origin_city,origin_province,target_province,target_city,tons,distance_km,ton_km,scenario
2020,320200,jiangsu,zhejiang,330800,203.99618529,415.109,84680.65247954661,neighbor_prov
2020,330700,zhejiang,zhejiang,330800,178.050129255,90.504,16114.248898094522,neighbor_prov
2020,330500,zhejiang,zhejiang,330800,172.33661637,299.635,51638.08204602495,neighbor_prov
2020,431000,hunan,jiangxi,360700,160.121078145,243.851,39045.6850267364,neighbor_prov
2020,430900,hunan,jiangxi,360700,159.462119295,544.457,86820.26708499782,neighbor_prov
2020,340200,anhui,zhejiang,330800,158.73734961,346.651,55026.46097965611,neighbor_prov
2020,331000,zhejiang,zhejiang,330800,149.43776598,308.4329999,46091.53845956556,neighbor_prov
2020,450200,guangxi,guangdong,440400,134.759503935,596.414,80372.45477988909,neighbor_prov
2020,341200,anhui,zhejiang,330800,124.61320255499999,616.4650001,76819.67792552938,neighbor_prov
2020,450300,guangxi,guangdong,440400,122.99317263,593.8840001,73043.67734649424,neighbor_prov
2020,330300,zhejiang,zhejiang,330800,121.74312073499999,294.379,35838.618138848564,neighbor_prov
2020,330300,zhejiang,zhejiang,330800,121.74312073499999,294.379,35838.618138848564,neighbor_prov
2020,430500,hunan,jiangxi,360700,120.30696054000002,551.152,66307.4219155421,neighbor_prov
2020,320800,jiangsu,zhejiang,330800,118.24964194500001,632.555,74799.40226051948,neighbor_prov
2020,430400,hunan,jiangxi,360700,117.32029479,425.9399999,49971.40635112057,neighbor_prov
2020,320900,jiangsu,zhejiang,330800,112.547328615,621.1160001,69904.94657128907,neighbor_prov
2020,350700,fujian,zhejiang,330800,112.39133706,238.1490001,26765.884540741074,neighbor_prov
2020,360700,jiangxi,jiangxi,360700,111.22871211,10.0,1112.2871211000001,neighbor_prov
2020,460200,hainan,guangdong,440400,110.23868843999999,852.0149999,93925.01612018273,neighbor_prov
2020,360900,jiangxi,jiangxi,360700,101.53717029,291.165,29564.070187487854,neighbor_prov
2020,440500,guangdong,guangdong,440400,68.09413829499964,433.481,29517.51516225474,neighbor_prov
2020,440500,guangdong,jiangxi,360700,32.53385537000037,462.967,15062.10141908296,neighbor_prov
2020,321100,jiangsu,zhejiang,330800,92.566718235,445.2550001,41215.794136981596,neighbor_prov
2020,320400,jiangsu,zhejiang,330800,92.53627263,419.247,38795.55469130961,neighbor_prov
2020,320700,jiangsu,zhejiang,330800,91.02194172,764.342,69571.89297814824,neighbor_prov
2020,341500,anhui,zhejiang,330800,90.086895225,456.797,41151.42347809433,neighbor_prov
2020,321300,jiangsu,zhejiang,330800,86.04989721000001,691.6570001,59517.01376318197,neighbor_prov
2020,340300,anhui,zhejiang,330800,83.991578265,581.962,48879.90687025593,neighbor_prov
2020,350300,fujian,jiangxi,360700,81.21599262,526.5989999,42768.26048957778,neighbor_prov
2020,440400,guangdong,jiangxi,360700,79.80842191500001,525.63,41949.70081118146,neighbor_prov
2020,431200,hunan,jiangxi,360700,77.572242585,753.406,58443.3929969945,neighbor_prov
2020,430600,hunan,jiangxi,360700,77.155936065,588.516,45407.50286922954,neighbor_prov
2020,320600,jiangsu,zhejiang,330800,75.94507305,466.181,35404.15009952205,neighbor_prov
2020,420200,hubei,jiangxi,360700,73.93093245,575.364,42537.1970181618,neighbor_prov
2020,330400,zhejiang,zhejiang,330800,68.10699321,317.064,21594.275695135442,neighbor_prov
2020,321200,jiangsu,zhejiang,330800,67.930995375,510.207,34658.86935729262,neighbor_prov
2020,442000,guangdong,jiangxi,360700,67.503065085,487.844,32930.96528332674,neighbor_prov
2020,431100,hunan,jiangxi,360700,66.45933310500001,455.266,30256.674745380937,neighbor_prov
2020,360800,jiangxi,jiangxi,360700,61.809983865,187.37,11581.33667678505,neighbor_prov
2020,430200,hunan,jiangxi,360700,61.49097711,408.6109999,25125.889641745114,neighbor_prov
2020,420900,hubei,jiangxi,360700,60.993825615000006,718.7620001,43840.04409278802,neighbor_prov
2020,341600,anhui,zhejiang,330800,58.463841375,713.181,41695.30085566388,neighbor_prov
2020,361000,jiangxi,jiangxi,360700,58.397681115,337.686,19720.07934499989,neighbor_prov
2020,361000,jiangxi,jiangxi,360700,58.397681115,337.686,19720.07934499989,neighbor_prov
2020,360400,jiangxi,jiangxi,360700,57.720228615,515.5619999,29758.356499434612,neighbor_prov
2020,360500,jiangxi,jiangxi,360700,57.268178819999996,272.861,15626.252541004018,neighbor_prov
2020,350900,fujian,zhejiang,330800,55.061837325,386.3289999,21271.98454642374,neighbor_prov
2020,341100,anhui,zhejiang,330800,53.697395115000006,479.894,25769.057731317815,neighbor_prov
2020,340800,anhui,zhejiang,330800,53.34453999,307.2180001,16388.402891982274,neighbor_prov
2020,350600,fujian,jiangxi,360700,53.256707145,393.754,20970.04146517233,neighbor_prov
2020,361100,jiangxi,jiangxi,360700,52.348587435,510.6810001,26733.428985128092,neighbor_prov
2020,441400,guangdong,jiangxi,360700,45.850895055,314.0489999,14399.427736542606,neighbor_prov
2020,420500,hubei,jiangxi,360700,43.4486062395,860.4519999,37385.440131645395,neighbor_prov
2020,350400,fujian,jiangxi,360700,42.4106990055,358.305,15195.965507165678,neighbor_prov
2020,441300,guangdong,jiangxi,360700,42.128065341,349.792,14736.060231759071,neighbor_prov
2020,341300,anhui,zhejiang,330800,42.103269800999996,683.819,28791.015852050015,neighbor_prov
2020,331100,zhejiang,zhejiang,330800,39.9659036085,190.6370001,7618.979970210205,neighbor_prov
2020,421200,hubei,jiangxi,360700,38.99490975,589.894,23002.8632920665,neighbor_prov
2020,430700,hunan,jiangxi,360700,36.1569358845,627.474,22687.537187190756,neighbor_prov
2020,340600,anhui,zhejiang,330800,34.049997468,726.334,24731.67086092231,neighbor_prov
2020,360300,jiangxi,jiangxi,360700,33.5068704675,329.681,11046.578562595867,neighbor_prov
2020,431300,hunan,jiangxi,360700,33.488843571000004,526.738,17639.8464849014,neighbor_prov
2020,350800,fujian,jiangxi,360700,33.028060005,287.712,9502.56920015856,neighbor_prov
2020,440700,guangdong,jiangxi,360700,32.835722355,504.374,16561.484627080772,neighbor_prov
2020,441200,guangdong,jiangxi,360700,32.503605381,470.8650001,15304.810150974925,neighbor_prov
2020,421100,hubei,jiangxi,360700,29.181857296500002,606.8609999,17709.331097893104,neighbor_prov
2020,433100,hunan,jiangxi,360700,28.9818798885,843.71,24452.301880726336,neighbor_prov
2020,341800,anhui,zhejiang,330800,28.5376274865,308.272,8797.351500518327,neighbor_prov
2020,330900,zhejiang,zhejiang,330800,27.7406816445,421.291,11686.899510693049,neighbor_prov
2020,441800,guangdong,jiangxi,360700,26.2710383805,365.482,9601.5916493819,neighbor_prov
2020,421000,hubei,jiangxi,360700,25.8179499675,760.3649999,19631.065524456342,neighbor_prov
2020,420700,hubei,jiangxi,360700,24.615447178500002,592.3600001,14581.206293117806,neighbor_prov
2020,422800,hubei,jiangxi,360700,23.9080067235,1044.551,24973.132331038647,neighbor_prov
2020,430300,hunan,jiangxi,360700,23.6982078405,436.741,10349.978990467811,neighbor_prov
2020,440900,guangdong,jiangxi,360700,23.582684029499998,727.0530001,17145.86117405833,neighbor_prov
2020,420800,hubei,jiangxi,360700,20.178672354,844.799,17046.922225986844,neighbor_prov
2020,360600,jiangxi,jiangxi,360700,20.146620366,410.1550001,8263.237078231392,neighbor_prov
2020,360600,jiangxi,jiangxi,360700,20.146620366,410.1550001,8263.237078231392,neighbor_prov
2020,341000,anhui,zhejiang,330800,18.726668275500003,143.251,2682.613957133651,neighbor_prov
2020,430800,hunan,jiangxi,360700,18.4478920785,787.105,14520.428094447743,neighbor_prov
2020,340700,anhui,zhejiang,330800,18.342676691999998,312.4210001,5730.6373966256,neighbor_prov
2020,340400,anhui,zhejiang,330800,18.128707335,533.377,9669.435532220295,neighbor_prov
2020,330800,zhejiang,zhejiang,330800,18.009024435,10.0,180.09024435,neighbor_prov
2020,360200,jiangxi,jiangxi,360700,16.7862625605,536.116,8999.383938885017,neighbor_prov
2020,340500,anhui,zhejiang,330800,15.5614764285,389.073,6054.55031846578,neighbor_prov
2020,421300,hubei,jiangxi,360700,14.538067434,818.037,11892.677069507059,neighbor_prov
2020,341700,anhui,zhejiang,330800,12.386828547,293.297,3633.019652349459,neighbor_prov
2020,445300,guangdong,jiangxi,360700,6.8130042885,513.888,3501.1211478086884,neighbor_prov
2020,440200,guangdong,jiangxi,360700,5.361375150000001,210.958,1131.0249788937,neighbor_prov
2020,440800,guangdong,jiangxi,360700,4.3775339445,810.742,3549.0506252318187,neighbor_prov
2020,429021,hubei,jiangxi,360700,3.6737454735,1058.175,3887.4656164208623,neighbor_prov
2020,429005,hubei,jiangxi,360700,3.557904516,729.274,2594.6872580013837,neighbor_prov
2020,429004,hubei,jiangxi,360700,3.522021966,707.4750001,2491.742490748052,neighbor_prov
2020,429006,hubei,jiangxi,360700,3.3624014265,741.212,2492.252286138918,neighbor_prov
2020,441600,guangdong,jiangxi,360700,2.9117261385,270.131,786.5474935191435,neighbor_prov
2020,441700,guangdong,jiangxi,360700,2.6914177710000002,640.9859999,1725.1611110930644,neighbor_prov
2020,445100,guangdong,jiangxi,360700,1.2819104145000002,448.1540001,574.4932800280242,neighbor_prov
2020,445200,guangdong,jiangxi,360700,1.0110719160000001,416.091,420.6979246003561,neighbor_prov
2020,441500,guangdong,jiangxi,360700,0.8224412985,491.024,403.838416154664,neighbor_prov
2021,440300,guangdong,guangdong,440400,14626.214374999998,113.943,1666554.7445306247,neighbor_prov
2021,310000,shanghai,zhejiang,330800,4637.607639499999,406.555,1885442.5738769223,neighbor_prov
2021,440100,guangdong,guangdong,440400,4400.6283674999995,130.909,576081.8589610574,neighbor_prov
2021,610100,shaanxi,henan,410300,2000.0,373.63,747260.0,neighbor_prov
2021,610100,shaanxi,hubei,420800,1046.7794804999994,590.789,618425.8025051141,neighbor_prov
2021,410100,henan,hubei,420800,2614.1917999999996,515.2239999,1346894.3557017806,neighbor_prov
2021,330100,zhejiang,zhejiang,330800,2392.8036654999996,220.883,528529.6520466364,neighbor_prov
2021,430100,hunan,hunan,430100,2042.6268424999998,10.0,20426.268425,neighbor_prov
2021,420100,hubei,hubei,420800,1990.5285684999997,226.4549999,450765.14678061457,neighbor_prov
2021,340100,anhui,zhejiang,330800,1965.6450394999997,438.179,861304.3777630703,neighbor_prov
2021,320100,jiangsu,zhejiang,330800,1590.5732139999998,435.409,692549.892534526,neighbor_prov
2021,420600,hubei,hubei,420800,1431.2349704999997,131.683,188469.31462035145,neighbor_prov
2021,500000,chongqing,hubei,420800,1393.9723444999997,668.89,932414.1615126048,neighbor_prov
2021,441900,guangdong,guangdong,440400,1114.0619634999998,129.7,144493.83666594996,neighbor_prov
2021,420300,hubei,hubei,420800,977.5457669999998,292.4429999,285876.4166410264,neighbor_prov
2021,350200,fujian,jiangxi,360700,893.5940349999998,444.567,397262.4193578449,neighbor_prov
2021,350100,fujian,zhejiang,330800,774.4800459999999,464.506,359750.62824727595,neighbor_prov
2021,320500,jiangsu,zhejiang,330800,769.0181809999999,369.641,284260.649443021,neighbor_prov
2021,330200,zhejiang,zhejiang,330800,727.1567489999999,333.577,242562.76686117295,neighbor_prov
2021,360100,jiangxi,jiangxi,360700,633.6395799999999,390.039,247144.14814361997,neighbor_prov
2021,440600,guangdong,guangdong,440400,608.9334649999998,126.661,77128.12161036498,neighbor_prov
2021,320300,jiangsu,zhejiang,330800,607.2077919999999,720.59,437547.86283728,neighbor_prov
2021,460100,hainan,guangdong,440400,585.0177829999999,566.654,331502.66680808197,neighbor_prov
2021,350500,fujian,jiangxi,360700,577.2352829999999,513.471,296393.5779972929,neighbor_prov
2021,410200,henan,hubei,420800,566.9795894999999,552.771,313409.8746675044,neighbor_prov
2021,520100,guizhou,hunan,430100,537.2127274999999,783.878,421109.23840724496,neighbor_prov
2021,450100,guangxi,guangdong,440400,513.1831854999999,607.0039999,311504.24627992365,neighbor_prov
2021,320200,jiangsu,zhejiang,330800,497.56334619999996,415.109,206543.02307773576,neighbor_prov
2021,330600,zhejiang,zhejiang,330800,487.17859914999997,250.0499999,121819.00866873963,neighbor_prov
2021,330700,zhejiang,zhejiang,330800,455.94506409999997,90.504,41264.8520813064,neighbor_prov
2021,321000,jiangsu,zhejiang,330800,434.27904649999994,475.554,206523.13767926095,neighbor_prov
2021,330500,zhejiang,zhejiang,330800,429.07759004999997,299.635,128566.66369463173,neighbor_prov
2021,411400,henan,hubei,420800,416.69688899999994,616.733,256990.72244363694,neighbor_prov
2021,350700,fujian,zhejiang,330800,404.10132869999995,238.1490001,96236.32736898641,neighbor_prov
2021,450200,guangxi,guangdong,440400,403.25208954999994,596.414,240505.19173687365,neighbor_prov
2021,410500,henan,hubei,420800,395.30765749999995,687.2470001,271674.0017334332,neighbor_prov
2021,331000,zhejiang,zhejiang,330800,380.35723329999996,308.4329999,117314.72250038317,neighbor_prov
2021,330300,zhejiang,zhejiang,330800,373.01080759999996,294.379,109806.5485304804,neighbor_prov
2021,330300,zhejiang,zhejiang,330800,373.01080759999996,294.379,109806.5485304804,neighbor_prov
2021,340200,anhui,zhejiang,330800,366.0094049499999,346.651,126877.52623532242,neighbor_prov
2021,430900,hunan,hunan,430100,361.61191584999995,78.07300001,28232.127109773166,neighbor_prov
2021,431000,hunan,hunan,430200,322.4196764999999,266.003,85764.60120802947,neighbor_prov
2021,430400,hunan,hunan,430200,207.58032350000008,142.309,29540.54825696151,neighbor_prov
2021,430400,hunan,hunan,430100,81.62204369999989,189.556,15471.94811559718,neighbor_prov
2021,450300,guangxi,hunan,430100,280.52555234999994,515.297,144553.97554929793,neighbor_prov
2021,320900,jiangsu,zhejiang,330800,273.2358936499999,621.1160001,169711.18534763693,neighbor_prov
2021,440500,guangdong,guangdong,440400,264.34854784999993,433.481,114590.07287056583,neighbor_prov
2021,320800,jiangsu,zhejiang,330800,262.92120339999997,632.555,166312.12181668697,neighbor_prov
2021,341200,anhui,hubei,420800,259.58958614999995,552.712,143478.27934013878,neighbor_prov
2021,360700,jiangxi,jiangxi,360700,252.88122379999996,10.0,2528.8122379999995,neighbor_prov
2021,430500,hunan,hunan,430100,241.77653944999997,234.094,56598.43722600829,neighbor_prov
2021,341500,anhui,zhejiang,330800,234.29927904999997,456.797,107027.20777220285,neighbor_prov
2021,460200,hainan,guangdong,440400,230.42671859999996,852.0149999,196327.0206249363,neighbor_prov
2021,440400,guangdong,guangdong,440400,228.92632574999996,10.0,2289.2632575,neighbor_prov
2021,360900,jiangxi,jiangxi,360700,228.07537309999998,291.165,66407.5660086615,neighbor_prov
2021,410300,henan,hubei,420800,225.39550744999997,469.187,105752.64195394314,neighbor_prov
2021,320400,jiangsu,zhejiang,330800,216.97130724999997,419.247,90964.56965064074,neighbor_prov
2021,442000,guangdong,guangdong,440400,211.11535584999996,44.055,9300.687001971748,neighbor_prov
2021,411300,henan,hubei,420800,209.58955629999997,258.636,54207.404483206796,neighbor_prov
2021,610400,shaanxi,hubei,420800,209.57800359999996,613.723,128622.84110340277,neighbor_prov
2021,321100,jiangsu,zhejiang,330800,204.45262804999996,445.2550001,91033.554922848,neighbor_prov
2021,320600,jiangsu,zhejiang,330800,203.56855529999999,466.181,94899.79267830928,neighbor_prov
2021,610500,shaanxi,hubei,420800,203.40584014999996,612.387,124563.09223193802,neighbor_prov
2021,320700,jiangsu,zhejiang,330800,201.50064809999998,764.342,154015.4083700502,neighbor_prov
2021,610300,shaanxi,hubei,420800,191.62127404999998,746.36,143018.45409995798,neighbor_prov
2021,410400,henan,hubei,420800,191.25172994999997,379.346,72550.57874961269,neighbor_prov
2021,321300,jiangsu,zhejiang,330800,189.25546799999998,691.6570001,130899.86924940153,neighbor_prov
2021,350300,fujian,jiangxi,360700,188.13602499999996,526.5989999,99072.24261016137,neighbor_prov
2021,330400,zhejiang,zhejiang,330800,187.70415629999997,317.064,59514.230613103195,neighbor_prov
2021,430600,hunan,hunan,430600,186.64246959999997,10.0,1866.4246959999996,neighbor_prov
2021,431200,hunan,hunan,430100,184.83667234999996,361.321,66785.37129017434,neighbor_prov
2021,321200,jiangsu,zhejiang,330800,181.40783589999998,510.207,92555.54773103129,neighbor_prov
2021,431100,hunan,hunan,430100,172.00109714999996,314.217,54045.66874318154,neighbor_prov
2021,340300,anhui,zhejiang,330800,165.44673714999996,581.962,96283.71404528827,neighbor_prov
2021,411000,henan,hubei,420800,162.65813339999997,440.138,71592.02551840918,neighbor_prov
2021,420200,hubei,hubei,420800,162.12031449999998,333.006,53987.03745038699,neighbor_prov
2021,430200,hunan,hunan,430100,158.39491949999996,74.403,11785.057195558498,neighbor_prov
2021,410800,henan,hubei,420800,154.79921894999998,578.285,89518.06633050073,neighbor_prov
2021,341600,anhui,hubei,420800,150.96920774999998,605.4020001,91397.06032536241,neighbor_prov
2021,360800,jiangxi,jiangxi,360700,150.81296504999997,187.37,28257.825261418497,neighbor_prov
2021,520300,guizhou,hunan,430100,148.83029744999996,707.824,105345.65646224876,neighbor_prov
2021,361000,jiangxi,jiangxi,360700,145.59732234999998,337.686,49166.17739508209,neighbor_prov
2021,361000,jiangxi,jiangxi,360700,145.59732234999998,337.686,49166.17739508209,neighbor_prov
2021,410700,henan,hubei,420800,139.93749144999998,584.725,81824.94968810125,neighbor_prov
2021,360400,jiangxi,jiangxi,360700,137.08122849999998,515.5619999,70673.87231420887,neighbor_prov
2021,341100,anhui,zhejiang,330800,133.93224149999998,479.894,64273.279102400986,neighbor_prov
2021,361100,jiangxi,jiangxi,360700,133.27984959999998,510.6810001,68063.48688690558,neighbor_prov
2021,420900,hubei,hubei,420800,132.43251239999998,199.536,26425.053794246396,neighbor_prov
2021,350600,fujian,jiangxi,360700,131.36677509999998,393.754,51726.193162725394,neighbor_prov
2021,410900,henan,hubei,420800,129.45443794999997,677.3599999,87687.25807686654,neighbor_prov
2021,350900,fujian,zhejiang,330800,127.44986379999999,386.3289999,49237.578419245205,neighbor_prov
2021,441300,guangdong,guangdong,440400,121.97877559999999,202.225,24667.15789571,neighbor_prov
2021,411500,henan,hubei,420800,118.05507639999999,309.251,36508.6504317764,neighbor_prov
2021,340800,anhui,zhejiang,330800,117.27968734999999,307.2180001,36030.43100002026,neighbor_prov
2021,360500,jiangxi,jiangxi,360700,115.14020614999998,272.861,31417.271790295144,neighbor_prov
2021,411600,henan,hubei,420800,113.62717469999998,497.8370001,56567.81178248661,neighbor_prov
2021,341300,anhui,zhejiang,330800,111.46468314999998,683.819,76221.66816694984,neighbor_prov
2021,430700,hunan,hunan,430100,110.79747649999999,165.863,18377.201844719497,neighbor_prov
2021,440700,guangdong,guangdong,440400,109.95220904999998,86.771,9540.663131477548,neighbor_prov
2021,522700,guizhou,hunan,430100,108.77088169999999,700.1879999,76160.06610488251,neighbor_prov
2021,411700,henan,hubei,420800,101.74348659999998,399.971,40694.44407888859,neighbor_prov
2021,331100,zhejiang,zhejiang,330800,100.24041929999999,190.6370001,19109.532824118138,neighbor_prov
2021,441200,guangdong,guangdong,440400,99.53054334999999,184.286,18342.0857117981,neighbor_prov
2021,420500,hubei,hubei,420800,99.52252724999998,124.575,12398.018832168747,neighbor_prov
2021,441400,guangdong,guangdong,440400,98.47275484999999,455.3199999,44836.61472845472,neighbor_prov
2021,350400,fujian,jiangxi,360700,97.96710104999998,358.305,35102.10214172024,neighbor_prov
2021,411200,henan,hubei,420800,93.53013099999998,555.8099999,51984.98210175698,neighbor_prov
2021,350800,fujian,jiangxi,360700,90.66540189999999,287.712,26085.524111452796,neighbor_prov
2021,450400,guangxi,guangdong,440400,90.41299559999999,339.585,30702.897110825994,neighbor_prov
2021,421200,hubei,hubei,420800,88.88127704999998,290.6099999,25829.787914612367,neighbor_prov
2021,431300,hunan,hunan,430100,86.96093734999998,138.9720001,12085.13539410029,neighbor_prov
2021,450800,guangxi,guangdong,440400,85.05786434999999,523.41,44520.136779433495,neighbor_prov
2021,520200,guizhou,hunan,430100,85.04105879999999,1016.606,86453.25062243278,neighbor_prov
2021,360300,jiangxi,jiangxi,360700,83.97665624999999,329.681,27685.508009156245,neighbor_prov
2021,441800,guangdong,guangdong,440400,77.50310894999998,212.173,16444.067135248348,neighbor_prov
2021,420700,hubei,hubei,420800,76.61055489999998,309.3819999,23701.92668841074,neighbor_prov
2021,421100,hubei,hubei,420800,76.46740754999999,305.867,23388.85654509585,neighbor_prov
2021,340600,anhui,hubei,420800,72.87960489999999,715.75,52163.577207174996,neighbor_prov
2021,421000,hubei,hubei,420800,68.95653954999999,84.726,5842.4117699132985,neighbor_prov
2021,330900,zhejiang,zhejiang,330800,68.95528984999999,421.291,29050.243016196342,neighbor_prov
2021,433100,hunan,hunan,430100,67.84355574999998,374.6780001,25419.48778808285,neighbor_prov
2021,450900,guangxi,guangdong,440400,63.705088849999996,425.13,27082.944422800498,neighbor_prov
2021,341800,anhui,zhejiang,330800,61.67120584999999,308.272,19011.505969791197,neighbor_prov
2021,520500,guizhou,hunan,430100,60.987837999999996,913.0080001,55682.384002802784,neighbor_prov
2021,422800,hubei,hubei,420800,60.258179199999994,330.808,19933.8877447936,neighbor_prov
2021,419001,henan,hubei,420800,59.572720849999996,526.472,31363.369491341196,neighbor_prov
2021,440900,guangdong,guangdong,440400,58.570688049999994,328.285,19227.87832649425,neighbor_prov
2021,522600,guizhou,hunan,430100,55.35825934999999,623.698,34526.83564007629,neighbor_prov
2021,522300,guizhou,hunan,430100,55.03619094999999,1069.809,58878.21240402854,neighbor_prov
2021,451200,guangxi,hunan,430100,54.209254949999995,752.131,40772.46113479845,neighbor_prov
2021,341000,anhui,zhejiang,330800,53.63410284999999,143.251,7683.138867365349,neighbor_prov
2021,430300,hunan,hunan,430100,53.358423699999996,55.667,2970.3033721079,neighbor_prov
2021,610600,shaanxi,hubei,420800,51.46806484999999,890.823,45848.935933871544,neighbor_prov
2021,451300,guangxi,guangdong,440400,50.63846894999999,599.962,30381.157108179894,neighbor_prov
2021,430800,hunan,hunan,430100,49.087331424999995,320.563,15735.582223592273,neighbor_prov
2021,450500,guangxi,guangdong,440400,48.96185117999999,563.4019999,27585.204873618168,neighbor_prov
2021,340700,anhui,zhejiang,330800,48.95481747499999,312.4210001,15294.513035252456,neighbor_prov
2021,520600,guizhou,hunan,430100,48.94458537999999,463.069,22664.72020733122,neighbor_prov
2021,610800,shaanxi,hubei,420800,48.60705982999999,1076.02,52302.16851827659,neighbor_prov
2021,450700,guangxi,guangdong,440400,47.225949484999994,601.321,28397.95517026968,neighbor_prov
2021,420800,hubei,hubei,420800,45.893892859999994,10.0,458.93892859999994,neighbor_prov
2021,360600,jiangxi,jiangxi,360700,45.15572357999999,410.1550001,18520.84580947047,neighbor_prov
2021,360600,jiangxi,jiangxi,360700,45.15572357999999,410.1550001,18520.84580947047,neighbor_prov
2021,610700,shaanxi,hubei,420800,45.104000209999995,672.353,30325.809853194125,neighbor_prov
2021,330800,zhejiang,zhejiang,330800,44.44972102999999,10.0,444.4972102999999,neighbor_prov
2021,340400,anhui,zhejiang,330800,43.64006865499999,533.377,23276.60889899793,neighbor_prov
2021,340500,anhui,zhejiang,330800,42.33820057999999,389.073,16472.650714262334,neighbor_prov
2021,610200,shaanxi,hubei,420800,40.789312339999995,653.704,26664.136633907354,neighbor_prov
2021,360200,jiangxi,jiangxi,360700,38.19727629999999,536.116,20478.170980850795,neighbor_prov
2021,421300,hubei,hubei,420800,37.36135326499999,209.4870001,7826.717815161188,neighbor_prov
2021,410600,henan,hubei,420800,35.97527401499999,643.192,23139.008444255873,neighbor_prov
2021,610900,shaanxi,hubei,420800,35.64485301999999,451.478,16092.866951763557,neighbor_prov
2021,341700,anhui,zhejiang,330800,33.141064439999994,293.297,9720.174777058679,neighbor_prov
2021,451000,guangxi,guangdong,440400,33.077022549999995,853.2080001,28221.5802591481,neighbor_prov
2021,611000,shaanxi,hubei,420800,25.165845759999996,507.292,12766.432227281917,neighbor_prov
2021,520400,guizhou,hunan,430100,25.066326409999995,875.95,21956.848618839496,neighbor_prov
2021,445300,guangdong,guangdong,440400,24.328957929999998,222.621,5416.13694333453,neighbor_prov
2021,411100,henan,hubei,420800,23.293973409999996,427.2470001,9952.280259831665,neighbor_prov
2021,440800,guangdong,guangdong,440400,14.341747264999999,406.747,5833.462674796955,neighbor_prov
2021,440200,guangdong,guangdong,440400,14.259228364999998,346.929,4946.939837441084,neighbor_prov
2021,469007,hainan,guangdong,440400,11.837777194999997,775.565,9180.965670240173,neighbor_prov
2021,469023,hainan,guangdong,440400,11.660047644999999,611.576,7131.005298538519,neighbor_prov
2021,469021,hainan,guangdong,440400,11.660047644999999,625.921,7298.268682006044,neighbor_prov
2021,469027,hainan,guangdong,440400,11.660047644999999,793.274,9249.612635539728,neighbor_prov
2021,469026,hainan,guangdong,440400,11.660047644999999,736.5850001,8588.616195758328,neighbor_prov
2021,469029,hainan,guangdong,440400,11.607478944999999,812.1829999,9427.397070826186,neighbor_prov
2021,450600,guangxi,guangdong,440400,11.084206424999998,642.7640001,7124.528859667119,neighbor_prov
2021,469025,hainan,guangdong,440400,11.064854464999998,730.88,8087.080831379199,neighbor_prov
2021,441600,guangdong,guangdong,440400,10.627159179999998,283.2070001,3009.6858709529756,neighbor_prov
