year,city_code,province,eol_tons,formal_tons_served,informal_tons_served,unrecycled,informal_tkm,scenario
2020,222400,jilin,148.1891183,0.0,148.1891183,0.0,1481.891183,baseline_inprov
2020,210100,liaoning,449.6397527,0.0,449.6397527,0.0,4496.397527,baseline_inprov
2020,210200,liaoning,271.5396329,0.0,271.5396329,0.0,2715.396329,baseline_inprov
2020,210300,liaoning,165.7515487,0.0,165.7515487,0.0,1657.515487,baseline_inprov
2020,210400,liaoning,16.98973975,0.0,16.98973975,0.0,169.89739749999998,baseline_inprov
2020,210500,liaoning,3.49698428,0.0,3.49698428,0.0,34.9698428,baseline_inprov
2020,210600,liaoning,100.6023558,0.0,100.6023558,0.0,1006.023558,baseline_inprov
2020,210700,liaoning,72.31588059,0.0,72.31588059,0.0,723.1588059000001,baseline_inprov
2020,210800,liaoning,104.6721488,0.0,104.6721488,0.0,1046.721488,baseline_inprov
2020,210900,liaoning,92.34639703,0.0,92.34639703,0.0,923.4639703,baseline_inprov
2020,211000,liaoning,52.60193838,0.0,52.60193838,0.0,526.0193838,baseline_inprov
2020,211100,liaoning,45.37665356,0.0,45.37665356,0.0,453.7665356,baseline_inprov
2020,211200,liaoning,21.59804858,0.0,21.59804858,0.0,215.9804858,baseline_inprov
2020,211300,liaoning,22.98341769,0.0,22.98341769,0.0,229.8341769,baseline_inprov
2020,211400,liaoning,58.86318972,0.0,58.86318972,0.0,588.6318972,baseline_inprov
2020,640100,ningxia,251.6343956,0.0,251.6343956,0.0,2516.343956,baseline_inprov
2020,640200,ningxia,4.07190566,0.0,4.07190566,0.0,40.7190566,baseline_inprov
2020,640300,ningxia,83.33259765,0.0,83.33259765,0.0,833.3259765,baseline_inprov
2020,640400,ningxia,13.77287787,0.0,13.77287787,0.0,137.7287787,baseline_inprov
2020,640500,ningxia,0.91348237,0.0,0.91348237,0.0,9.1348237,baseline_inprov
2020,630100,qinghai,102.6625723,0.0,102.6625723,0.0,1026.625723,baseline_inprov
2020,630200,qinghai,30.57716788,0.0,30.57716788,0.0,305.7716788,baseline_inprov
2020,632200,qinghai,0.000296467,0.0,0.000296467,0.0,0.00296467,baseline_inprov
2020,632300,qinghai,0.06655792,0.0,0.06655792,0.0,0.6655792,baseline_inprov
2020,632500,qinghai,28.24228746,0.0,28.24228746,0.0,282.4228746,baseline_inprov
2020,632600,qinghai,0.19033933,0.0,0.19033933,0.0,1.9033933,baseline_inprov
2020,632700,qinghai,4.62524615,0.0,4.62524615,0.0,46.2524615,baseline_inprov
2020,632800,qinghai,4.61914751,0.0,4.61914751,0.0,46.191475100000005,baseline_inprov
2020,610100,shaanxi,2956.677394,0.0,2956.677394,0.0,29566.77394,baseline_inprov
2020,610200,shaanxi,44.30871078,0.0,44.30871078,0.0,443.0871078,baseline_inprov
2020,610300,shaanxi,181.9989374,0.0,181.9989374,0.0,1819.989374,baseline_inprov
2020,610400,shaanxi,164.9020548,0.0,164.9020548,0.0,1649.020548,baseline_inprov
2020,610500,shaanxi,183.9591823,0.0,183.9591823,0.0,1839.591823,baseline_inprov
2020,610600,shaanxi,47.15709745,0.0,47.15709745,0.0,471.5709745,baseline_inprov
2020,610700,shaanxi,44.39907525,0.0,44.39907525,0.0,443.9907525,baseline_inprov
2020,610800,shaanxi,43.11993535,0.0,43.11993535,0.0,431.1993535,baseline_inprov
2020,610900,shaanxi,34.52610724,0.0,34.52610724,0.0,345.2610724,baseline_inprov
2020,611000,shaanxi,22.95647544,0.0,22.95647544,0.0,229.5647544,baseline_inprov
2020,370100,shandong,1192.09035,0.0,1192.09035,0.0,11920.9035,baseline_inprov
2020,370200,shandong,1591.403221,0.0,1591.403221,0.0,15914.03221,baseline_inprov
2020,370300,shandong,284.6599452,0.0,284.6599452,0.0,2846.599452,baseline_inprov
2020,370400,shandong,83.19773352,0.0,83.19773352,0.0,831.9773352,baseline_inprov
2020,370500,shandong,105.8753752,0.0,105.8753752,0.0,1058.7537519999998,baseline_inprov
2020,370600,shandong,199.6833097,0.0,199.6833097,0.0,1996.833097,baseline_inprov
2020,370700,shandong,738.4755125,0.0,738.4755125,0.0,7384.755125000001,baseline_inprov
2020,370800,shandong,653.4623609,0.0,653.4623609,0.0,6534.623609,baseline_inprov
2020,370900,shandong,190.7776336,0.0,190.7776336,0.0,1907.776336,baseline_inprov
2020,371000,shandong,63.85458589,0.0,63.85458589,0.0,638.5458589,baseline_inprov
2020,371100,shandong,91.18907807,0.0,91.18907807,0.0,911.8907807,baseline_inprov
2020,371300,shandong,146.2763927,0.0,146.2763927,0.0,1462.763927,baseline_inprov
2020,371400,shandong,162.658661,0.0,162.658661,0.0,1626.5866099999998,baseline_inprov
2020,371500,shandong,140.5259149,0.0,140.5259149,0.0,1405.259149,baseline_inprov
2020,371500,shandong,140.5259149,0.0,140.5259149,0.0,1405.259149,baseline_inprov
2020,371600,shandong,53.01628148,0.0,53.01628148,0.0,530.1628148,baseline_inprov
2020,371700,shandong,198.4485931,0.0,198.4485931,0.0,1984.485931,baseline_inprov
2020,371700,shandong,198.4485931,0.0,198.4485931,0.0,1984.485931,baseline_inprov
2020,310000,shanghai,4496.159132,0.0,4496.159132,0.0,44961.59132,baseline_inprov
2020,140100,shanxi,733.0263406,0.0,733.0263406,0.0,7330.263406,baseline_inprov
2020,140200,shanxi,94.32143234,0.0,94.32143234,0.0,943.2143234,baseline_inprov
2020,140300,shanxi,77.58171158,0.0,77.58171158,0.0,775.8171158,baseline_inprov
2020,140400,shanxi,172.9987851,0.0,172.9987851,0.0,1729.987851,baseline_inprov
2020,140500,shanxi,70.7157961,0.0,70.7157961,0.0,707.1579610000001,baseline_inprov
2020,140600,shanxi,128.0486607,0.0,128.0486607,0.0,1280.486607,baseline_inprov
2020,140700,shanxi,146.7681065,0.0,146.7681065,0.0,1467.6810649999998,baseline_inprov
2020,140800,shanxi,134.8788723,0.0,134.8788723,0.0,1348.788723,baseline_inprov
2020,140800,shanxi,134.8788723,0.0,134.8788723,0.0,1348.788723,baseline_inprov
2020,140900,shanxi,105.7875036,0.0,105.7875036,0.0,1057.875036,baseline_inprov
2020,141000,shanxi,103.7425122,0.0,103.7425122,0.0,1037.425122,baseline_inprov
2020,141100,shanxi,124.2544721,0.0,124.2544721,0.0,1242.544721,baseline_inprov
2020,510100,sichuan,3362.575533,0.0,3362.575533,0.0,33625.75533,baseline_inprov
2020,510300,sichuan,44.36449705,0.0,44.36449705,0.0,443.6449705,baseline_inprov
