year,province,capacity_tons,inbound_ton_km,outbound_ton_km,generated_tons,formal_served_tons,informal_total_tons,informal_micro_tons,informal_medium_tons,formal_share,informal_share,unrecycled_share,scenario
2026,jilin,60000.0,6359600.110300244,1764259.739510371,8199.1109338,4304.533240245,3894.577693555,2745.3580462764758,1149.2196472785245,0.525,0.4749999999999999,0.0,neighbor_prov
2026,liaoning,0.0,0.0,0.0,12474.8269494,6549.284148435,5925.542800965,2051.1494311032693,3874.393369861731,0.525,0.475,0.0,neighbor_prov
2026,ningxia,100000.0,57061.66961945242,57061.66961945242,2619.3811272000003,1375.1750917800002,1244.2060354199998,746.5236212519999,497.6824141679999,0.525,0.4749999999999998,0.0,neighbor_prov
2026,qinghai,0.0,0.0,0.0,1775.64486599,932.21355464475,843.4313113452499,583.9139847774807,259.5173265677692,0.525,0.475,0.0,neighbor_prov
2026,shaanxi,25000.0,3526777.441671666,3526777.441671666,29118.6318153,15287.2817030325,13831.3501122675,8990.377572973875,4840.972539293624,0.525,0.475,0.0,neighbor_prov
2026,shandong,268000.0,7777018.607834716,6441262.527690968,71472.894291,43752.880694775005,28313.309900225,10947.813161420332,17365.496738804664,0.6121604718655481,0.3961405254549802,0.0,neighbor_prov
2026,shanghai,10000.0,100000.0,2817240.926132328,62409.30516,32764.885209000004,29644.419951,17235.127878488373,12409.29207251163,0.525,0.475,0.0,neighbor_prov
2026,shanxi,140000.0,2308276.6653154707,2308276.6653154707,24445.5620413,15051.9583196325,9604.8454595675,4519.927275090588,5084.918184476912,0.6157337799884779,0.3929075323913771,0.0,neighbor_prov
2026,sichuan,330000.0,6661640.892596897,5460807.321517383,57291.2040497,30077.8821260925,27213.3219236075,21317.10217349254,5896.219750114959,0.525,0.475,0.0,neighbor_prov
2026,tianjin,0.0,0.0,0.0,26954.1699,14150.939197500002,12803.2307025,5334.679459375,7468.551243125,0.525,0.475,0.0,neighbor_prov
2026,tibet,0.0,0.0,0.0,552.03999748,289.82099867700003,262.218998803,218.51583233583327,43.70316646716666,0.525,0.4749999999999999,0.0,neighbor_prov
2026,xinjiang,0.0,0.0,0.0,7004.34803902,3677.2827204855,3327.0653185344995,2276.4131126815,1050.6522058529995,0.525,0.4749999999999999,0.0,neighbor_prov
2026,yunnan,10000.0,2112854.493974068,2717851.809484944,20076.8684887,10540.3559565675,9536.5125321325,8290.927221813152,1245.585310319347,0.525,0.4749999999999999,0.0,neighbor_prov
2026,zhejiang,200000.0,5749126.41734277,4028973.969792392,95150.4890601,61912.4344125525,34376.9525195475,24874.38027837177,9502.572241175732,0.6506790981751728,0.3612903397462724,0.0,neighbor_prov
